Unnamed: 0,author,statement,target,BinaryNumTarget,manual_keywords,tweet,5_label_majority_answer,3_label_majority_answer
5369,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,.@davidplouffe just said that the election will come down to one or two votes per precinct. That means every single person's vote absolutely matters. Grab your friends and neighbors and do all you can. Make it a group commitment. Make it fun.,NO MAJORITY,Agree
5370,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@GregHinz @ErikaHarold @KwameRaoul @LisaMadigan @realDonaldTrump My defn. of a ""close race"" is two votes per precinct. The nailbiters fall in that margin. Its also about how many votes one good doorknocker gets you out of a walkable precinct between 10 am and 6:30 pm.",NO MAJORITY,Agree
5371,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Michelle Obama said that in 2016 in Michigan, the winning margin averaged out to just two votes per precinct. With that knowledge, I have been trying to get my family more engaged this year. But I cant even get them to even commit to vote at all.",Agree,Agree
5372,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@johnpavlovitz Vote, and the choice is yours. Don't vote, and the choice is theirs.  Large majorities often work out to one or two votes per precinct.",Mostly Agree,Agree
5373,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"In 2016, Clinton lost the state of Michigan by TWO VOTES PER PRECINCT! That could be you and your neighbour. Get out and vote and bring your family, friends, colleagues, acquaintances, neighbours etc etc.",Agree,Agree
5374,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@JackPosobiec Did she just say they only lost the 2016 election by 2 votes per precinct? Is that the same logic that E.Warren used with only raising taxes two cents? They just hold up two fingers and hope it looks powerful enough to fool everyone? Then heres my reply
Youre both idiots.",Agree,Agree
5375,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@KillerMartinis @beccanalia I will beg if I need to. Michigan was far too close, only two to three votes per precinct made the awful difference.",Mostly Agree,Agree
5376,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"One of the most interesting statistics from the #DemConvention was when Michelle Obama said that in swing states, the difference in votes worked out to average TWO VOTES per precinct. 

Your vote counts, it could be a 50% deciding factor between a democracy &amp; a dictatorship",NO MAJORITY,Agree
5377,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,TWO VOTES PER PRECINCT,Agree,Agree
5378,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"TWO VOTES PER PRECINCT in 2016.

You choice not to vote. Your choice to vote for Stein. Your choice to vote for Johnson. Your choice to vote for Trump.

Your choices matter. 

Listen to Michelle.

Make better choices.

#VoteBidenHarrisToSaveAmerica",Mostly Agree,Agree
5379,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@csd @robreiner I'm in MI and did my best to stop it it was on average two votes per precinct that's how close.  Worst time for 3rd party candidates ever,NO MAJORITY,Agree
5380,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Making my follow up texts for @WhenWeAllVote.  Super easy.  Two people asked for more info on voting, two people replied Trump 2020, a few took themselves off the mailing list.  

So it was only two people out of 111.  But Trump won Michigan based on two votes per precinct.",Mostly Agree,Agree
5381,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@bazzlethegr8 @ldmshcm Well said.  The 3 states that gave him the electoral college was an z a verse difference of 2 votes per precinct.  TWO votes.  Please: no one waste yours.,Mostly Agree,Agree
5382,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@mattyglesias Ill repeat.  The nytimes breakdown of vote share is only 62% complete per the nytimes website.  My precinct is showing only two votes; both of whom voted for trump.  My wife and I voted for Biden.,Agree,Agree
5383,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@sjredmond In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes. - @MichelleObama",Mostly Agree,Agree
5384,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@PrisonReformMvt aa really huge majority often works out to one or two votes per precinct.,NO MAJORITY,Agree
5385,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@ladyotl Done both.  It matters.  Trump won Michigan (where I live) by 10,704 votes in 2016.  Works out to a little over two votes per precinct.  Two. Votes.",Mostly Agree,Agree
5386,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,Having so many great conversations with voters today! We lost 2016 by two votes per precinct-- not going to happen again! Digging in and digging deep w/our communities happens when folks show up to do the work...And NoMI TURNED OUT this morning. #everybodyin #MobilizeMI #RuralDem,Agree,Agree
5387,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,Two votes per precinct?  Wow.,Mostly Agree,Agree
5388,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@jadenn_jawnn I'm in Michigan and trumpfuk only won by about two votes per precinct.  I'm sorry for you and all your classmates I'm gonna do what I can to get people to vote and hopefully finally break the chains of repubs and nra status quo,Mostly Disagree,Disagree
5389,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,I've been phone banking today to try to manage my election anxiety. I remembering that Michigan's result averaged to two votes per precinct in 2016. Every single voter counts.,Mostly Agree,Agree
5390,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@DawnProchovnic Even 1 percent change might be enough. In Michigan, Trump won by about two votes per precinct.",Agree,Agree
5391,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Wayne County officials have noted discrepancies in the vote count in a number of precincts. But they said the size of the errors was small  a difference of one or two votes per precinct, affecting a total of about 450 votes. Biden leads the state by about 150,000 votes.",Agree,Agree
5392,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Two votes per precinct.

TWO

1, 2 

Thats how close this election is this year. 

Yall can play around with it if you want to but it aint playing with you.",Mostly Disagree,Disagree
5393,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@ProjectLincoln #2Votes. That was all Trump needed to win Michigan. Two votes per precinct gave him his 10k margin in MI. Every. Vote. Matters. This WILL happen again if we think our vote doesnt matter, or Bidens got it in the bag. #vote.",Mostly Agree,Agree
5394,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"But even that wouldnt have been enough to win.  So the Trump traitors sold out America by working with the Russians.  They won Michigan by 10,000 votes.  Michigan has roughly 5,000 precincts, so that means ONLY TWO VOTES per precinct had to be changed by the disinformation /9",Mostly Agree,Agree
5395,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Michelle O pointed out in her convention speech that only two different votes per precinct across the country can change the outcome of the pres. election. Yes, at the very same time Dems are papering the country w/ unrequested ballots and want mail-in w/ no stringent controls.",Mostly Agree,Agree
5396,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@davidplouffe Especially Michigan. Remember 2016 where just two votes per precinct gave the state to Trump.  #2VOTES. Every. Vote. Matters.,Mostly Agree,Agree
5397,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@KimCamarato remember President Obama said and election can be swung by as little as two votes per Precinct,Agree,Agree
5398,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Last two days to early vote in NC--Fri and Sat.  Get out there--in 2008, it was 5 votes per precinct that took NC for Obama.",Agree,Agree
5399,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@DaddyDaddymac Can you believe that shit? They use the lesser of two evils excuse. Hillary was made a villain by the right wing fuck nuts for years and tRump is literally the Evil Villain! She lost by 2 votes per precinct in Michigan! #JustFuckingVote,Agree,Agree
5400,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@Maldoduardo lol. In most cases it's one or two votes off per precinct.,NO MAJORITY,Agree
5401,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"NORTH CAROLINA 

Obama won NC in 2008 by only 14,000 votes!

That just 2 Votes per Precinct (Two!)

You + 1 Friend = 2 Votes!  

#VOTE!",Agree,Agree
5402,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@tribelaw Never forget that. 2 damn votes per precinct. Thats what they say is the reason we have this bs we have now. So again who gives a shit about what subject is talked about. Get the hell out and vote and take a friend or two with u and that   Will Do its part.,Mostly Agree,Agree
5403,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"The FPTP 2 Party system is what we have. I dont like it, but its the what we have to work with atm.

Denial of this is *regressive* not progressive.

As Michelle Obama said last night, in MI Trump won by only an average of 2 votes per precinct. TWO VOTES!

Every. Vote. Counts.",Mostly Agree,Agree
5404,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@realhomomarcus Michelle Obama on Trump winning Michigan:

""In one of the states that determined the outcome, the winning margin averaged out to just two votes per precinct  two votes,""

YES, your vote matters.",Mostly Agree,Agree
5405,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@mattyglesias Or possibly, voter suppression and hacking that flipped one or two votes per precinct in MI, WI, PA, FL gave Trump an illegitimate win. HRC got 2nd highest vote total in US history. Reality Winner isnt silenced for exposing low turnout. Mueller didnt cite hacking just because.",Agree,Agree
5406,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@EYSP9377 @Scott4ThePeople @abcbwalloo @jem_realtor @KamalaHarris If enough people say this ... as Michelle Obama stated during her remarks the other night, the average margin of victory in one of the states Trump won by a razor-thin margin was TWO (2!) votes per precinct. TX is getting closer so I wouldn't use that as the justification.",Mostly Agree,Agree
5407,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Enough to have won the State by 1232 Votes!!

If Only Three Clinton Voters Per Precinct decided not to cast a ballot and Two Clinton Voters per Precinct switched to Trump Clinton would have lost 25,389 Votes!!

Enough to have won Wisconsin by 2,541 Votes!!",Agree,Agree
5408,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@KimCamarato @JoyAnnReid President Obama warned an election can be swung by as little as two votes per Precinct this is an important story,NO MAJORITY,Agree
5409,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@AdamCrigler Two hand-carried absentee ballots from my household (Phoenix) are showing received but not counted.  There were so many dropping off absentee ballots at my precinct they had a special entrance.  Per @Peoples_Pundit , election day votes skew heavily Trump.  Which I would expect.",Mostly Agree,Agree
5410,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@Freeyourmindkid It's going to be tight. Every. Vote. Matters. Your single vote could determine the outcome for our country. Don't believe it? Look at 2016. It often came down to one or two votes per precinct.,Mostly Agree,Agree
5411,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@BobSimoGR @chadalenduff @fanuzooE @HeadleyEttennaj @MichaelAvenatti She lost by two votes per precinct in Michigan. Comeys letter undoubtedly gave trump the election. IMO,Agree,Agree
5412,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,Two votes per precinct is exactly how this election should be framed. Enough people who think their vote matters will make the difference. #DemocraticConvention,Mostly Agree,Agree
5413,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@atrupar @atrupar you mean the two votes per precinct in Michigan that Clinton didnt get because she basically ignored the rust belt?  Didnt she get 3 million more Jill Stein votes than Trump?,Agree,Agree
5414,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@rachelheldevans A good-sized majority comes out to one or two votes per precinct. Your ""one vote"" counts.",Agree,Agree
5415,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Thats us, Michigan!!!! Two votes per precinct!! Michelle Obama said it, and so did I, and so did literally everyone Ive ever met on the @MichiganDems team! Lets not do that again. A) vote and B) come make calls with us to #MichiWin this November! (Michelle Obama wants you to)",Mostly Agree,Agree
5416,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Wow. ""The winning margin averaged out to just two votes per precinct"" in one of the Midwest states Trump won. That's...quite a way to put it.",Mostly Agree,Agree
5417,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"2016 non-voters:
The #TrumpDebacle was enabled by a total of less than two(2) votes per precinct in three(3) states!
STILL think your vote doesnt matter??",Agree,Agree
5418,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,".@MichelleObama on 2016: ""...those choices sent someone to the Oval Office who lost the national popular vote by nearly three million votes.""

""In one of the states that determined the outcome, the winning margin averaged out to just two votes per precinct. Two votes!""",Mostly Agree,Agree
5419,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@Counter_Chicom @Tio_Stephen @thespybrief @LFredenhall And of course the country is not nearly divided into red and blue- elections are won on the margins- just one or two votes per precinct.,Mostly Agree,Agree
5420,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@Samyann_Writer Remember, the 2016 election was lost by one or two votes per precinct.",Mostly Agree,Agree
5421,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@SoCal4Ever99 @blakeleymusic @cat_crochet @hsmama10 @mikebarnicle @MitchellMeeks11 @realDonaldTrump Trump won Michigan by 10,000 votes.  There are 5,000 precincts in Michigan.  Thats just two voters per precinct seeing Russian Facebook ads and changing their vote.  Thats all it took.",Mostly Agree,Agree
5422,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@ChristyDaffern @sclly21 @BarbaracOnline @peterdaou @DNC It was rigged. She won by 3million votes. MI difference was two votes per precinct. How weird is that.,Agree,Agree
5423,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@mmpadellan ""Two votes per precinct"".....   I'm knocking on doors, need to redouble efforts.  Please folks, please help ! Make calls, stop ppl in the parking lot (w respect and ask permission)   knock on doors... + make sure your family votes !!",Disagree,Disagree
5424,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"He won those states by the votes of less than 0.3% of their population or just over 0.03% of the country.
In Michigan alone that represents only two voters per local precinct. If youre still with me, and not curled up dying of boredom, pause and think about that.",NO MAJORITY,Agree
5425,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@MendlovitzMark @CottoGottfried No 70% of AV counting boards, which make up about a 1/5 of the total precincts in detroit. 

Also something that will blow your mind: just 400 total votes impacted, its one or two votes per precinct that were out of whack, most rebalanced already",Mostly Agree,Agree
5426,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@prdickinson Yes here in Michigan that meant just two votes per precinct ugh,Agree,Agree
5427,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Dont tell me your vote doesn't matter. I've won states in the presidential election because of five, ten, twenty votes per precinct. And if you thought elections don't matter, I hope these last two years have corrected that impression.  @BarackObama",Agree,Agree
5428,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@mateagold @maggieNYT @RubleKB @Fahrenthold Its only 450 votes, this isnt about fraud. 

Wayne County officials have noted discrepancies in the vote count in a number of precincts. But they said the size of the errors was small  a difference of one or two votes per precinct, affecting a total of about 450 votes.",Mostly Agree,Agree
5429,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Michelle Obama stated in her democratic speech that the winning margin averaged out to  just two votes per precinct, two votes she said. Using #Politifacts this statement turned out to be true. In the 2016 election Trump won by two votes per precinct in Michigan.  #DigSquad",Mostly Agree,Agree
5430,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"If Saccone had gotten two more votes per precinct, hed be leading in #PA18 right now. Never let anyone tell you #GOTV doesnt matter. #GOTMFV",NO MAJORITY,Disagree
5431,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@matthewmerez @jribas ""In her speech at the DNC this week, former First Lady Michelle Obama noted that one of the key states that determined the outcome of the 2016 presidential election was lost by just two votes per precinct. That was Michigan."" &gt; How neat and tidy was that?",Mostly Agree,Agree
5432,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@VABVOX Hillary won, Michell reminded Michigan they were responsible. Two votes per precinct made the difference. Plus those who thought it was a done deal.  Vote vote vote like your life depends on it. It does",Agree,Agree
5433,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Michelle Obama: ""In one of the states that determined the outcome, the winning margin averaged out to just two votes per precinct  two votes. And weve all been living with the consequences.""",Mostly Disagree,Disagree
5434,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@JoeBiden  - for the love of god, get yourself and your team to Michigan and engage the black community.

In 2016 we lost MI by TWO VOTES per precinct.

Put down Hillary's playbook!",Agree,Agree
5435,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,Affirmative action candidate Senator Harris you did miss the Michigan election by two votes per precinct youre right about that!!! it will be 10 votes per precinct this go around,Agree,Agree
5436,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@Pantingdeer5 @jonvoight Lets look at their statements in the DNC.

""In one of the states that determined the outcome"" of the 2016 presidential race, ""the winning margin averaged out to just two votes per precinct  two votes.""",Agree,Agree
5437,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Michigan 2016: Trump's winning margin was 10,704 votes. Michigan has 4,810 precincts. That averages out to just two votes per precinct  TWO. VOTES.

North Carolina: The race is TIGHT. The polls flip every day or so. 

Phone/text banking, door knocking, canvassingit all MATTERS:",NO MAJORITY,Disagree
5438,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Tonight on @billmaher   MICHAEL MOORE @MMFlint  stated that Michigan lost the election by an average of a mere TWO VOTES PER PRECINCT!

Just look what happened this week!  It can happen again with your will!",Mostly Agree,Agree
5439,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Keep thinking about this from Michelle Obama's speech - In one of the states that determined the outcome, the winning margin averaged out to just two votes per precincttwo votes. And weve all been living with the consequences.",Agree,Agree
5440,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,TWO VOTES PER PRECINCT!!!!,NO MAJORITY,Agree
5441,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@MattRod2991 @occupywalrus13 @ProudSocialist @JoeBiden @KamalaHarris @HowieHawkins @AngelaNWalker I've done my research. I live in a state where Clinton lost by only 10,000 votes, FAR less than the amount of third party voters. As Michelle Obama has correctly stated, some research has showed the difference in some places was TWO votes per precinct.",Agree,Agree
5442,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@wingdigit @jennifer_snow3 Michelle Obama reminded us at the DNCC that a deciding state that COULD have won the Electoral College for Clinton was lost by Clinton by only TWO VOTES PER PRECINCT in that state. #ONEVOTEMATTERS,Mostly Agree,Agree
5443,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"#PENNSYLVANIA18 has 593 precincts. #ConorLamb appears to have beaten #RickSaccone by around 600 votes - just barely more than one vote per precinct. The GOP - national, state and county organizations - should be asking why they couldn't turn out two more votes per precinct.",NO MAJORITY,Agree
5444,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@ImissAbbie @Freeyourmindkid With you. Michigan lost by two votes per precinct. We don't have to convert people, each one us just needs to get a non-voter on board. I'm taking three absentee ballots to friends today.",Agree,Agree
5445,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Imagine if Democrats offered something to vote for. Shit like this wouldnt happen if they did.

In one of the states that determined the outcome, the winning margin averaged out to just two votes per precincttwo votes. And we've all been living with the consequences.",Mostly Agree,Agree
5446,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@MichelleObama How right you were.  In one of the states that determined the outcome, the winning margin averaged out to just two votes per precincttwo votes. And we've all been living with the consequences. Thank you for encouraging the vote.",Agree,Agree
5447,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"Voting is important, it definitely matters. In 2016 Trump@won a battleground state by an average of 2 votes per precinct....

TWO VOTES!!!!! 

And in that state over 300,000 didnt show up the polls!!!!",Agree,Agree
5448,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@LOLGOP @MichelleObama warned us over and over. Every vote counts. Every precinct counts. One or two more votes per precinct win elections.,Agree,Agree
5449,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@TimInHonolulu @Foxnew @Facebook @instagram @YouTube @FoxNews @DuckDuckGo Or ... they hacked the machines and changed the votes. Only two per precinct necessary to win Michigan.,Mostly Agree,Agree
5450,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"""Dont tell me your vote doesnt matter. Ive won states in the presidential election because of 5, 10, 20 votes per precinct. And if you thought elections dont matter, I hope these last two years have corrected that impression.""",Agree,Agree
5451,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,@dmihalopoulos Close elections are decided by fewer than two votes per precinct. Its been happening atleast since 1996. Ensuring all ballots are counted is not a nightmare scenerio.,Mostly Agree,Agree
5452,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,".@MichelleObama: Trump lost the popular vote by 3 million votes. Trump and Hillary were apart by an average of two votes per precinct...

So then why not call for an abolition of the Electoral College? That sounds like the main problem of the 2016 election.",Mostly Agree,Agree
5453,Louis Jacobson,"In one of the states that determined the outcome of the 2016 presidential race, the winning margin averaged out to just two votes per precinct, two votes.",True,1.0,two votes per precinct,"@realDonaldTrump Opps! Maybe they decided that few votes off, just one or two per precinct, had no problematic change on the millions of votes. Why did you fire the nations expert on election security? Truth hurt? Wouldnt help steal election?",Mostly Disagree,Disagree
